1884.11.02_Lloyd'sWeeklyNewspaper_0002,1884.11.01_TheLeedsMercury_0007
1885.05.02_ThePrestonGuardianetc_0007,1884.11.07_TheHullPacketandEastRidingTimes_0002
1885.05.02_ThePrestonGuardianetc_0008,1884.11.19_TheDerbyMercury_0004
1885.05.02_YGoleuad_0016,1884.11.26_BaneracAmserauCymru_0015
1885.05.03_Lloyd'sWeeklyNewspaper_0011,1884.11.29_TheLeedsMercury_S0004
1885.05.03_Reynolds'sNewspaper_0007,1884.11.15_TheIpswichJournal_0002
1885.05.04_BirminghamDailyPost_0006,1884.11.11_GlasgowHerald_0007
1885.05.04_Freeman'sJournalandDailyCommercialAdvertiser_0003,1884.11.07_TheLeedsMercury_0006
1885.05.04_GlasgowHerald_0005,1884.11.07_TheLeedsMercury_0006
1885.05.04_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.04_LiverpoolMercuryetc_0008,1884.11.10_GlasgowHerald_0005
1885.05.04_TheBelfastNews-Letter_0002,1884.11.15_TheIpswichJournal_0002
1885.05.04_TheBelfastNews-Letter_0006,1884.11.06_GlasgowHerald_0007
1885.05.04_TheLeedsMercury_0001,1884.11.14_TheHullPacketandEastRidingTimes_0002
1885.05.04_TheLeedsMercury_0006,1884.11.06_GlasgowHerald_0007
1885.05.04_WesternMail_0004,1884.11.24_TheBristolMercuryandDailyPost_0007
1885.05.05_BirminghamDailyPost_0006,1884.11.07_TheLeedsMercury_0006
1885.05.05_DailyNews_0002,1884.11.05_BirminghamDailyPost_0006
1885.05.05_Freeman'sJournalandDailyCommercialAdvertiser_0002,1884.11.22_TheBelfastNews-Letter_0002
1885.05.05_Freeman'sJournalandDailyCommercialAdvertiser_0003,1884.11.11_GlasgowHerald_0007
1885.05.05_GlasgowHerald_0003,1884.11.21_TheLeedsMercury_0006
1885.05.05_GlasgowHerald_0008,1884.11.07_TheHullPacketandEastRidingTimes_0002
1885.05.05_LiverpoolMercuryetc_0006,1884.11.11_GlasgowHerald_0007
1885.05.05_LiverpoolMercuryetc_0008,1884.11.10_GlasgowHerald_0005
1885.05.05_NorthernEcho_0002,1884.11.06_GlasgowHerald_0007
1885.05.05_TheBristolMercuryandDailyPost_0007,1884.11.18_BirminghamDailyPost_0006
1885.05.05_TheLeedsMercury_0006,1884.11.11_GlasgowHerald_0007
1885.05.05_WesternMail_0004,1884.11.28_TheHullPacketandEastRidingTimes_0002
1885.05.06_AberdeenWeeklyJournal_0003,1884.11.08_TheLeedsMercury_0011
1885.05.06_BaneracAmserauCymru_0015,1884.11.07_TheHullPacketandEastRidingTimes_0006
1885.05.06_BirminghamDailyPost_0006,1884.11.07_TheLeedsMercury_0006
1885.05.06_DailyNews_0002,1884.11.04_BirminghamDailyPost_0006
1885.05.06_Freeman'sJournalandDailyCommercialAdvertiser_0003,1884.11.07_TheLeedsMercury_0006
1885.05.06_GlasgowHerald_0005,1884.11.07_TheLeedsMercury_0006
1885.05.06_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.06_LiverpoolMercuryetc_0007,1884.11.01_TheLeedsMercury_0011
1885.05.06_LiverpoolMercuryetc_0008,1884.11.06_GlasgowHerald_0007
1885.05.06_NorthernEcho_0002,1884.11.06_GlasgowHerald_0007
1885.05.06_TheDerbyMercury_0007,1884.11.28_TheHullPacketandEastRidingTimes_0002
1885.05.06_TheLeedsMercury_0001,1884.11.29_NorthWalesChronicle_0002
1885.05.06_TheLeedsMercury_0006,1884.11.11_GlasgowHerald_0007
1885.05.06_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001,1884.11.01_Jackson'sOxfordJournal_0002
1885.05.06_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1884.11.21_TheLeedsMercury_0006
1885.05.06_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0006,1884.11.22_NorthWalesChronicle_0007
1885.05.06_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0007,1884.11.08_TheIpswichJournal_S0002
1885.05.06_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0008,1884.11.15_TheIpswichJournal_0008
1885.05.06_WesternMail_0004,1884.11.29_NorthWalesChronicle_0002
1885.05.07_AberdeenWeeklyJournal_0003,1884.11.07_TheLeedsMercury_0006
1885.05.07_BirminghamDailyPost_0006,1884.11.20_TheLeedsMercury_0006
1885.05.07_DailyNews_0002,1884.11.04_BirminghamDailyPost_0006
1885.05.07_Freeman'sJournalandDailyCommercialAdvertiser_0003,1884.11.29_GlasgowHerald_0003
1885.05.07_GlasgowHerald_0002,1884.11.22_NorthWalesChronicle_0002
1885.05.07_GlasgowHerald_0003,1884.11.28_TheLeedsMercury_0006
1885.05.07_GlasgowHerald_0007,1884.11.29_TheBelfastNews-Letter_0003
1885.05.07_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.07_LiverpoolMercuryetc_0008,1884.11.11_GlasgowHerald_0007
1885.05.07_NorthernEcho_0002,1884.11.14_BirminghamDailyPost_0006
1885.05.07_TheBelfastNews-Letter_0006,1884.11.27_GlasgowHerald_0007
1885.05.07_TheLeedsMercury_0004,1884.11.12_TheBristolMercuryandDailyPost_0007
1885.05.07_TheLeedsMercury_0006,1884.11.27_GlasgowHerald_0007
1885.05.08_AberdeenWeeklyJournal_0003,1884.11.21_TheLeedsMercury_0006
1885.05.08_BirminghamDailyPost_0006,1884.11.07_TheLeedsMercury_0006
1885.05.08_DailyNews_0006,1884.11.14_BirminghamDailyPost_0006
1885.05.08_Freeman'sJournalandDailyCommercialAdvertiser_0003,1884.11.06_GlasgowHerald_0007
1885.05.08_GlasgowHerald_0005,1884.11.14_BirminghamDailyPost_0006
1885.05.08_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.08_LiverpoolMercuryetc_0007,1884.11.15_AberdeenWeeklyJournal_0007
1885.05.08_LiverpoolMercuryetc_0008,1884.11.11_GlasgowHerald_0007
1885.05.08_TheBelfastNews-Letter_0006,1884.11.28_TheLeedsMercury_0006
1885.05.08_TheBristolMercuryandDailyPost_0007,1884.11.07_TheLeedsMercury_0006
1885.05.08_TheHullPacketandEastRidingTimes_0002,1884.11.22_TheIpswichJournal_0002
1885.05.08_TheHullPacketandEastRidingTimes_0003,1884.11.01_Jackson'sOxfordJournal_0002
1885.05.08_TheHullPacketandEastRidingTimes_0006,1884.11.29_TheIllustratedPoliceNewsetc_0004
1885.05.08_TheHullPacketandEastRidingTimes_0007,1884.11.22_TheIpswichJournal_0008
1885.05.08_TheLeedsMercury_0004,1884.11.12_TheBristolMercuryandDailyPost_0007
1885.05.08_TheLeedsMercury_0006,1884.11.11_GlasgowHerald_0007
1885.05.08_ThePallMallGazette_0015,1884.11.13_Freeman'sJournalandDailyCommercialAdvertiser_0002
1885.05.09_AberdeenWeeklyJournal_0003,1884.11.20_TheLeedsMercury_0006
1885.05.09_BirminghamDailyPost_0006,1884.11.07_TheLeedsMercury_0006
1885.05.09_DailyNews_0002,1884.11.11_GlasgowHerald_0007
1885.05.09_GlasgowHerald_0003,1884.11.28_TheLeedsMercury_0006
1885.05.09_HampshireTelegraphandSussexChronicleetc_0002,1884.11.13_TheLeedsMercury_0003
1885.05.09_Jackson'sOxfordJournal_0001,1884.11.22_TheIpswichJournal_0006
1885.05.09_Jackson'sOxfordJournal_0002,1884.11.28_TheHullPacketandEastRidingTimes_0002
1885.05.09_Jackson'sOxfordJournal_0003,1884.11.18_BirminghamDailyPost_0006
1885.05.09_LiverpoolMercuryetc_0005,1884.11.20_AberdeenWeeklyJournal_0003
1885.05.09_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.09_LiverpoolMercuryetc_0008,1884.11.07_TheLeedsMercury_0006
1885.05.09_NorthWalesChronicle_0001,1884.11.01_TheIpswichJournal_0002
1885.05.09_NorthWalesChronicle_0002,1884.11.28_TheHullPacketandEastRidingTimes_0002
1885.05.09_NorthWalesChronicle_0003,1884.11.15_TheIllustratedPoliceNewsetc_0004
1885.05.09_TheBelfastNews-Letter_0006,1884.11.26_TheLeedsMercury_0006
1885.05.09_TheBristolMercuryandDailyPost_0003,1884.11.22_NorthWalesChronicle_0002
1885.05.09_TheIpswichJournal_0002,1884.11.28_TheHullPacketandEastRidingTimes_0002
1885.05.09_TheIpswichJournal_0003,1884.11.01_Jackson'sOxfordJournal_0001
1885.05.09_TheIpswichJournal_0007,1884.11.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
1885.05.09_TheLeedsMercury_0002,1884.11.29_GlasgowHerald_0002
1885.05.09_TheLeedsMercury_0010,1884.11.11_GlasgowHerald_0007
1885.05.09_TheLeedsMercury_0011,1884.11.04_TheBelfastNews-Letter_0006
1885.05.09_TheLeedsMercury_S0004,1884.11.14_TheHullPacketandEastRidingTimes_0002
1885.05.09_TheLeedsMercury_S0007,1884.11.16_Lloyd'sWeeklyNewspaper_0008
1885.05.09_ThePrestonGuardianetc_0002,1884.11.08_TheIpswichJournal_S0002
1885.05.09_ThePrestonGuardianetc_0006,1884.11.01_NorthWalesChronicle_0006
1885.05.09_ThePrestonGuardianetc_0007,1884.11.07_TheHullPacketandEastRidingTimes_0002
1885.05.09_ThePrestonGuardianetc_0008,1884.11.19_TheDerbyMercury_0004
1885.05.09_YGoleuad_0016,1884.11.19_BaneracAmserauCymru_0015
1885.05.10_Reynolds'sNewspaper_0007,1884.11.22_NorthWalesChronicle_0002
1885.05.11_AberdeenWeeklyJournal_0003,1884.11.11_GlasgowHerald_0007
1885.05.11_BirminghamDailyPost_0004,1884.11.21_TheHullPacketandEastRidingTimes_0001
1885.05.11_BirminghamDailyPost_0006,1884.11.21_TheLeedsMercury_0006
1885.05.11_GlasgowHerald_0003,1884.11.11_TheBelfastNews-Letter_0002
1885.05.11_GlasgowHerald_0005,1884.11.28_TheLeedsMercury_0006
1885.05.11_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.11_LiverpoolMercuryetc_0008,1884.11.11_GlasgowHerald_0007
1885.05.11_NorthernEcho_0002,1884.11.11_GlasgowHerald_0007
1885.05.11_TheBelfastNews-Letter_0006,1884.11.27_GlasgowHerald_0007
1885.05.11_TheLeedsMercury_0001,1884.11.29_NorthWalesChronicle_0002
1885.05.12_AberdeenWeeklyJournal_0003,1884.11.14_TheLeedsMercury_0006
1885.05.12_BirminghamDailyPost_0006,1884.11.04_TheLeedsMercury_0006
1885.05.12_BirminghamDailyPost_0008,1884.11.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.12_DailyNews_0007,1884.11.04_BirminghamDailyPost_0006
1885.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0003,1884.11.11_GlasgowHerald_0007
1885.05.12_GlasgowHerald_0003,1884.11.28_TheLeedsMercury_0006
1885.05.12_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.12_LiverpoolMercuryetc_0008,1884.11.28_TheLeedsMercury_0006
1885.05.12_NorthernEcho_0002,1884.11.11_GlasgowHerald_0007
1885.05.12_TheLeedsMercury_0006,1884.11.11_GlasgowHerald_0007
1885.05.12_WesternMail_0004,1884.11.26_TheDerbyMercury_0007
1885.05.13_BaneracAmserauCymru_0015,1884.11.29_TheIllustratedPoliceNewsetc_0004
1885.05.13_BirminghamDailyPost_0006,1884.11.07_TheLeedsMercury_0006
1885.05.13_Freeman'sJournalandDailyCommercialAdvertiser_0003,1884.11.07_TheLeedsMercury_0006
1885.05.13_GlasgowHerald_0005,1884.11.26_TheLeedsMercury_0006
1885.05.13_LiverpoolMercuryetc_0006,1884.11.01_TheLeedsMercury_0011
1885.05.13_LiverpoolMercuryetc_0008,1884.11.06_GlasgowHerald_0007
1885.05.13_NorthernEcho_0002,1884.11.11_GlasgowHerald_0007
1885.05.13_TheDerbyMercury_0004,1884.11.01_Jackson'sOxfordJournal_0001
1885.05.13_TheLeedsMercury_0006,1884.11.05_BirminghamDailyPost_0006
1885.05.13_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1884.11.13_TheBelfastNews-Letter_0002
1885.05.13_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0007,1884.11.08_TheIpswichJournal_S0002
1885.05.13_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0008,1884.11.26_TheDerbyMercury_0007
1885.05.13_WesternMail_0004,1884.11.29_NorthWalesChronicle_0002
1885.05.14_AberdeenWeeklyJournal_0003,1884.11.20_TheLeedsMercury_0006
1885.05.14_BirminghamDailyPost_0006,1884.11.07_TheLeedsMercury_0006
1885.05.14_Freeman'sJournalandDailyCommercialAdvertiser_0003,1884.11.07_TheLeedsMercury_0006
1885.05.14_GlasgowHerald_0002,1884.11.04_TheBelfastNews-Letter_0002
1885.05.14_GlasgowHerald_0007,1884.11.08_TheLeedsMercury_0011
1885.05.14_LiverpoolMercuryetc_0006,1884.11.11_GlasgowHerald_0007
1885.05.14_LiverpoolMercuryetc_0008,1884.11.11_GlasgowHerald_0007
1885.05.14_NorthernEcho_0002,1884.11.06_GlasgowHerald_0007
1885.05.14_TheBristolMercuryandDailyPost_0007,1884.11.18_BirminghamDailyPost_0006
1885.05.14_TheLeedsMercury_0006,1884.11.14_BirminghamDailyPost_0006
1885.05.14_WesternMail_0004,1884.11.14_TheHullPacketandEastRidingTimes_0002
1885.05.15_AberdeenWeeklyJournal_0003,1884.11.29_GlasgowHerald_0003
1885.05.15_BirminghamDailyPost_0006,1884.11.21_TheLeedsMercury_0006
1885.05.15_BirminghamDailyPost_0007,1884.11.21_TheHullPacketandEastRidingTimes_0001
1885.05.15_DailyNews_0002,1884.11.29_GlasgowHerald_0003
1885.05.15_Freeman'sJournalandDailyCommercialAdvertiser_0007,1884.11.14_BirminghamDailyPost_0008
1885.05.15_GlasgowHerald_0005,1884.11.28_TheLeedsMercury_0006
1885.05.15_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.15_LiverpoolMercuryetc_0008,1884.11.11_GlasgowHerald_0007
1885.05.15_TheBristolMercuryandDailyPost_0007,1884.11.18_BirminghamDailyPost_0006
1885.05.15_TheHullPacketandEastRidingTimes_0002,1884.11.22_TheIpswichJournal_0002
1885.05.15_TheHullPacketandEastRidingTimes_0003,1884.11.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
1885.05.15_TheHullPacketandEastRidingTimes_0006,1884.11.29_TheIllustratedPoliceNewsetc_0004
1885.05.15_TheHullPacketandEastRidingTimes_0007,1884.11.22_Jackson'sOxfordJournal_0008
1885.05.15_TheLeedsMercury_0001,1884.11.29_GlasgowHerald_0002
1885.05.15_TheLeedsMercury_0006,1884.11.11_GlasgowHerald_0007
1885.05.15_ThePallMallGazette_0014,1884.11.29_Freeman'sJournalandDailyCommercialAdvertiser_0003
1885.05.16_BirminghamDailyPost_0006,1884.11.11_GlasgowHerald_0007
1885.05.16_DailyNews_0006,1884.11.11_GlasgowHerald_0007
1885.05.16_GlasgowHerald_0003,1884.11.07_TheLeedsMercury_0006
1885.05.16_HampshireTelegraphandSussexChronicleetc_0003,1884.11.16_Lloyd'sWeeklyNewspaper_0008
1885.05.16_Jackson'sOxfordJournal_0002,1884.11.21_TheHullPacketandEastRidingTimes_0002
1885.05.16_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.16_LiverpoolMercuryetc_0008,1884.11.06_GlasgowHerald_0007
1885.05.16_NorthernEcho_0002,1884.11.27_GlasgowHerald_0007
1885.05.16_NorthWalesChronicle_0001,1884.11.01_TheIpswichJournal_0002
1885.05.16_NorthWalesChronicle_0002,1884.11.28_TheHullPacketandEastRidingTimes_0002
1885.05.16_NorthWalesChronicle_0003,1884.11.08_TheIllustratedPoliceNewsetc_0004
1885.05.16_TheBristolMercuryandDailyPost_0007,1884.11.18_BirminghamDailyPost_0002
1885.05.16_TheIllustratedPoliceNewsetc_0004,1884.11.16_Lloyd'sWeeklyNewspaper_0008
1885.05.16_TheIpswichJournal_0002,1884.11.14_TheHullPacketandEastRidingTimes_0002
1885.05.16_TheIpswichJournal_0007,1884.11.12_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0006
1885.05.16_TheLeedsMercury_0010,1884.11.11_GlasgowHerald_0007
1885.05.16_ThePrestonGuardianetc_0002,1884.11.08_TheIpswichJournal_S0002
1885.05.16_ThePrestonGuardianetc_0007,1884.11.14_TheHullPacketandEastRidingTimes_0002
1885.05.16_ThePrestonGuardianetc_0008,1884.11.19_TheDerbyMercury_0004
1885.05.16_YGoleuad_0016,1884.11.26_BaneracAmserauCymru_0015
1885.05.17_Reynolds'sNewspaper_0007,1884.11.15_TheIpswichJournal_0002
1885.05.18_AberdeenWeeklyJournal_0003,1884.11.19_TheBristolMercuryandDailyPost_0007
1885.05.18_BirminghamDailyPost_0006,1884.11.06_GlasgowHerald_0007
1885.05.18_GlasgowHerald_0003,1884.11.22_NorthWalesChronicle_0002
1885.05.18_GlasgowHerald_0005,1884.11.28_TheLeedsMercury_0006
1885.05.18_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.18_LiverpoolMercuryetc_0008,1884.11.06_GlasgowHerald_0007
1885.05.18_NorthernEcho_0002,1884.11.27_GlasgowHerald_0007
1885.05.18_TheBristolMercuryandDailyPost_0007,1884.11.06_GlasgowHerald_0007
1885.05.18_TheLeedsMercury_0006,1884.11.27_GlasgowHerald_0007
1885.05.19_AberdeenWeeklyJournal_0003,1884.11.07_TheLeedsMercury_0006
1885.05.19_BirminghamDailyPost_0006,1884.11.07_TheLeedsMercury_0006
1885.05.19_DailyNews_0002,1884.11.06_GlasgowHerald_0007
1885.05.19_Freeman'sJournalandDailyCommercialAdvertiser_0003,1884.11.11_GlasgowHerald_0007
1885.05.19_GlasgowHerald_0003,1884.11.07_TheLeedsMercury_0006
1885.05.19_GlasgowHerald_0007,1884.11.07_TheHullPacketandEastRidingTimes_0002
1885.05.19_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.19_LiverpoolMercuryetc_0008,1884.11.11_GlasgowHerald_0007
1885.05.19_NorthernEcho_0002,1884.11.06_GlasgowHerald_0007
1885.05.19_TheBelfastNews-Letter_0002,1884.11.14_TheHullPacketandEastRidingTimes_0002
1885.05.19_TheBelfastNews-Letter_0006,1884.11.27_GlasgowHerald_0007
1885.05.19_TheLeedsMercury_0006,1884.11.18_BirminghamDailyPost_0006
1885.05.20_AberdeenWeeklyJournal_0003,1884.11.04_TheLeedsMercury_0006
1885.05.20_BaneracAmserauCymru_0015,1884.11.14_TheHullPacketandEastRidingTimes_0006
1885.05.20_BirminghamDailyPost_0001,1884.11.27_TheLeedsMercury_0001
1885.05.20_BirminghamDailyPost_0006,1884.11.27_DailyNews_0006
1885.05.20_DailyNews_0002,1884.11.11_GlasgowHerald_0007
1885.05.20_Freeman'sJournalandDailyCommercialAdvertiser_0008,1884.11.14_TheHullPacketandEastRidingTimes_0002
1885.05.20_GlasgowHerald_0005,1884.11.28_TheLeedsMercury_0006
1885.05.20_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.20_LiverpoolMercuryetc_0008,1884.11.11_GlasgowHerald_0007
1885.05.20_NorthernEcho_0002,1884.11.29_GlasgowHerald_0003
1885.05.20_TheBelfastNews-Letter_0006,1884.11.07_TheLeedsMercury_0006
1885.05.20_TheBristolMercuryandDailyPost_0007,1884.11.11_GlasgowHerald_0007
1885.05.20_TheDerbyMercury_0007,1884.11.14_TheHullPacketandEastRidingTimes_0002
1885.05.20_TheLeedsMercury_0001,1884.11.29_NorthWalesChronicle_0002
1885.05.20_TheLeedsMercury_0004,1884.11.14_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.20_TheLeedsMercury_0006,1884.11.04_BirminghamDailyPost_0006
1885.05.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001,1884.11.01_Jackson'sOxfordJournal_0002
1885.05.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1884.11.22_TheIpswichJournal_0007
1885.05.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0006,1884.11.29_NorthWalesChronicle_0003
1885.05.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0007,1884.11.08_TheIpswichJournal_S0002
1885.05.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0008,1884.11.22_Jackson'sOxfordJournal_0008
1885.05.20_WesternMail_0004,1884.11.29_NorthWalesChronicle_0002
1885.05.21_AberdeenWeeklyJournal_0003,1884.11.20_TheLeedsMercury_0006
1885.05.21_BirminghamDailyPost_0006,1884.11.27_DailyNews_0006
1885.05.21_DailyNews_0006,1884.11.17_BirminghamDailyPost_0006
1885.05.21_GlasgowHerald_0003,1884.11.07_TheLeedsMercury_0006
1885.05.21_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.21_LiverpoolMercuryetc_0008,1884.11.06_GlasgowHerald_0007
1885.05.21_NorthernEcho_0002,1884.11.11_GlasgowHerald_0007
1885.05.21_TheBelfastNews-Letter_0006,1884.11.11_GlasgowHerald_0007
1885.05.21_TheBristolMercuryandDailyPost_0007,1884.11.18_BirminghamDailyPost_0006
1885.05.21_TheLeedsMercury_0001,1884.11.29_NorthWalesChronicle_0002
1885.05.21_TheLeedsMercury_0004,1884.11.17_TheBristolMercuryandDailyPost_0007
1885.05.21_TheLeedsMercury_0006,1884.11.27_GlasgowHerald_0007
1885.05.22_AberdeenWeeklyJournal_0003,1884.11.20_TheLeedsMercury_0006
1885.05.22_BirminghamDailyPost_0006,1884.11.06_GlasgowHerald_0007
1885.05.22_BirminghamDailyPost_0008,1884.11.07_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.22_DailyNews_0006,1884.11.04_BirminghamDailyPost_0006
1885.05.22_Freeman'sJournalandDailyCommercialAdvertiser_0003,1884.11.11_GlasgowHerald_0007
1885.05.22_LiverpoolMercuryetc_0006,1884.11.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.22_LiverpoolMercuryetc_0008,1884.11.11_GlasgowHerald_0007
1885.05.22_NorthernEcho_0002,1884.11.18_BirminghamDailyPost_0006
1885.05.22_TheBelfastNews-Letter_0006,1884.11.28_TheLeedsMercury_0006
1885.05.22_TheBristolMercuryandDailyPost_0007,1884.11.18_BirminghamDailyPost_0006
1885.05.22_TheHullPacketandEastRidingTimes_0002,1884.11.22_TheIpswichJournal_0002
1885.05.22_TheLeedsMercury_0006,1884.11.11_GlasgowHerald_0007
1885.05.22_ThePallMallGazette_0015,1884.11.29_Freeman'sJournalandDailyCommercialAdvertiser_0003
1885.05.23_AberdeenWeeklyJournal_0003,1884.11.21_TheLeedsMercury_0006
1885.05.23_BirminghamDailyPost_0006,1884.11.27_DailyNews_0006
1885.05.23_DailyNews_0007,1884.11.11_GlasgowHerald_0007
1885.05.23_GlasgowHerald_0003,1884.11.07_TheLeedsMercury_0006
1885.05.23_GlasgowHerald_0008,1884.11.11_TheBelfastNews-Letter_0002
1885.05.23_HampshireTelegraphandSussexChronicleetc_0002,1884.11.13_TheLeedsMercury_0003
1885.05.23_Jackson'sOxfordJournal_0002,1884.11.28_TheHullPacketandEastRidingTimes_0002
1885.05.23_Jackson'sOxfordJournal_0003,1884.11.18_BirminghamDailyPost_0006
1885.05.23_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.23_LiverpoolMercuryetc_0008,1884.11.06_GlasgowHerald_0007
1885.05.23_NorthWalesChronicle_0002,1884.11.28_TheHullPacketandEastRidingTimes_0002
1885.05.23_NorthWalesChronicle_0006,1884.11.15_TheIllustratedPoliceNewsetc_0004
1885.05.23_TheIpswichJournal_0002,1884.11.28_TheHullPacketandEastRidingTimes_0002
1885.05.23_TheIpswichJournal_0006,1884.11.19_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0006
1885.05.23_TheIpswichJournal_0007,1884.11.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
1885.05.23_TheLeedsMercury_S0004,1884.11.07_TheHullPacketandEastRidingTimes_0002
1885.05.23_ThePrestonGuardianetc_0005,1884.11.08_TheIpswichJournal_S0002
1885.05.23_ThePrestonGuardianetc_0007,1884.11.07_TheHullPacketandEastRidingTimes_0002
1885.05.23_ThePrestonGuardianetc_0008,1884.11.22_NorthWalesChronicle_0007
1885.05.24_Reynolds'sNewspaper_0007,1884.11.15_TheIpswichJournal_0002
1885.05.25_AberdeenWeeklyJournal_0003,1884.11.06_GlasgowHerald_0007
1885.05.25_AberdeenWeeklyJournal_0006,1884.11.20_TheBelfastNews-Letter_0007
1885.05.25_BirminghamDailyPost_0006,1884.11.06_GlasgowHerald_0007
1885.05.25_DailyNews_0002,1884.11.17_BirminghamDailyPost_0006
1885.05.25_GlasgowHerald_0005,1884.11.07_TheLeedsMercury_0006
1885.05.25_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.25_LiverpoolMercuryetc_0008,1884.11.06_GlasgowHerald_0007
1885.05.25_TheLeedsMercury_0001,1884.11.22_NorthWalesChronicle_0002
1885.05.25_TheLeedsMercury_0004,1884.11.13_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.25_TheLeedsMercury_0006,1884.11.18_BirminghamDailyPost_0006
1885.05.26_GlasgowHerald_0006,1884.11.28_TheLeedsMercury_0006
1885.05.26_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.26_LiverpoolMercuryetc_0008,1884.11.29_GlasgowHerald_0002
1885.05.27_AberdeenWeeklyJournal_0003,1884.11.28_TheLeedsMercury_0006
1885.05.27_BirminghamDailyPost_0006,1884.11.21_TheLeedsMercury_0006
1885.05.27_DailyNews_0002,1884.11.13_BirminghamDailyPost_0006
1885.05.27_Freeman'sJournalandDailyCommercialAdvertiser_0008,1884.11.29_GlasgowHerald_0002
1885.05.27_GlasgowHerald_0005,1884.11.28_TheLeedsMercury_0006
1885.05.27_LiverpoolMercuryetc_0006,1884.11.27_GlasgowHerald_0007
1885.05.27_LiverpoolMercuryetc_0008,1884.11.27_GlasgowHerald_0007
1885.05.27_NorthernEcho_0002,1884.11.11_GlasgowHerald_0007
1885.05.27_TheBelfastNews-Letter_0002,1884.11.29_GlasgowHerald_0002
