1885.02.02_AberdeenWeeklyJournal_0002,1885.02.01_Reynolds'sNewspaper_0006
1885.07.23_NorthernEcho_0002,1885.02.24_GlasgowHerald_0007
1885.07.23_TheBelfastNews-Letter_0002,1885.02.20_TheHullPacketandEastRidingTimes_0002
1885.07.23_TheBelfastNews-Letter_0006,1885.02.25_LiverpoolMercuryetc_0008
1885.07.23_TheBelfastNews-Letter_0008,1885.02.27_TheLeedsMercury_0004
1885.07.23_TheBristolMercuryandDailyPost_0002,1885.02.06_BirminghamDailyPost_0007
1885.07.23_TheBristolMercuryandDailyPost_0004,1885.02.20_TheHullPacketandEastRidingTimes_0002
1885.07.23_TheBristolMercuryandDailyPost_0007,1885.02.06_TheLeedsMercury_0006
1885.07.23_TheLeedsMercury_0004,1885.02.02_GlasgowHerald_0005
1885.07.23_TheLeedsMercury_0006,1885.02.23_AberdeenWeeklyJournal_0003
1885.07.23_TheLeedsMercury_0008,1885.02.25_TheBelfastNews-Letter_0004
1885.07.23_WesternMail_0004,1885.02.09_TheBristolMercuryandDailyPost_0007
1885.07.24_BirminghamDailyPost_0006,1885.02.20_GlasgowHerald_0005
1885.07.24_DailyNews_0002,1885.02.20_LiverpoolMercuryetc_0008
1885.07.24_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.27_GlasgowHerald_0005
1885.07.24_GlasgowHerald_0005,1885.02.07_LiverpoolMercuryetc_0008
1885.07.24_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.07.24_LiverpoolMercuryetc_0008,1885.02.02_GlasgowHerald_0005
1885.07.24_NorthernEcho_0002,1885.02.26_GlasgowHerald_0003
1885.07.24_TheBelfastNews-Letter_0002,1885.02.03_GlasgowHerald_0002
1885.07.24_TheBelfastNews-Letter_0006,1885.02.02_GlasgowHerald_0005
1885.07.24_TheBristolMercuryandDailyPost_0004,1885.02.20_TheHullPacketandEastRidingTimes_0002
1885.07.24_TheBristolMercuryandDailyPost_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.07.24_TheHullPacketandEastRidingTimes_0002,1885.02.07_TheIpswichJournal_0002
1885.07.24_TheHullPacketandEastRidingTimes_0003,1885.02.21_TheIpswichJournal_0006
1885.07.24_TheHullPacketandEastRidingTimes_0004,1885.02.07_ThePrestonGuardianetc_0007
1885.07.24_TheHullPacketandEastRidingTimes_0006,1885.02.25_BaneracAmserauCymru_0015
1885.07.24_TheLeedsMercury_0003,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.07.24_TheLeedsMercury_0004,1885.02.09_GlasgowHerald_0005
1885.07.24_TheLeedsMercury_0006,1885.02.02_GlasgowHerald_0005
1885.07.24_ThePallMallGazette_0015,1885.02.28_Freeman'sJournalandDailyCommercialAdvertiser_0008
1885.07.25_AberdeenWeeklyJournal_0003,1885.02.23_GlasgowHerald_0005
1885.07.25_BirminghamDailyPost_0006,1885.02.20_GlasgowHerald_0005
1885.07.25_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.18_AberdeenWeeklyJournal_0003
1885.07.25_GlasgowHerald_0006,1885.02.16_LiverpoolMercuryetc_0006
1885.07.25_GlasgowHerald_0007,1885.02.09_LiverpoolMercuryetc_0008
1885.07.25_Jackson'sOxfordJournal_0002,1885.02.07_TheIpswichJournal_0002
1885.07.25_Jackson'sOxfordJournal_0003,1885.02.03_BirminghamDailyPost_0006
1885.07.25_LiverpoolMercuryetc_0008,1885.02.02_GlasgowHerald_0005
1885.07.25_NorthWalesChronicle_0002,1885.02.28_TheIpswichJournal_0002
1885.07.25_NorthWalesChronicle_0006,1885.02.07_TheIpswichJournal_0006
1885.07.25_NorthWalesChronicle_0008,1885.02.04_TheDerbyMercury_0007
1885.07.25_TheBelfastNews-Letter_0003,1885.02.14_NorthWalesChronicle_0002
1885.07.25_TheBelfastNews-Letter_0006,1885.02.23_TheLeedsMercury_0006
1885.07.25_TheBristolMercuryandDailyPost_0003,1885.02.20_TheHullPacketandEastRidingTimes_0002
1885.07.25_TheBristolMercuryandDailyPost_0004,1885.02.11_TheDerbyMercury_0007
1885.07.25_TheBristolMercuryandDailyPost_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.07.25_TheEra_0015,1885.02.25_TheBelfastNews-Letter_0004
1885.07.25_TheIpswichJournal_0002,1885.02.14_NorthWalesChronicle_0002
1885.07.25_TheIpswichJournal_0007,1885.02.07_ThePrestonGuardianetc_0005
1885.07.25_TheLeedsMercury_0002,1885.02.18_LiverpoolMercuryetc_0008
1885.07.25_TheLeedsMercury_0010,1885.02.23_GlasgowHerald_0005
1885.07.25_TheLeedsMercury_0011,1885.02.04_GlasgowHerald_0005
1885.07.25_ThePrestonGuardianetc_0002,1885.02.21_TheIpswichJournal_0006
1885.07.25_ThePrestonGuardianetc_0004,1885.02.14_NorthWalesChronicle_0008
1885.07.25_ThePrestonGuardianetc_0006,1885.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0006
1885.07.25_ThePrestonGuardianetc_0008,1885.02.06_TheHullPacketandEastRidingTimes_0002
1885.07.25_WesternMail_0004,1885.02.21_TheBristolMercuryandDailyPost_0003
1885.07.26_Lloyd'sWeeklyNewspaper_0011,1885.02.07_ThePrestonGuardianetc_0008
1885.07.26_Reynolds'sNewspaper_0007,1885.02.04_TheDerbyMercury_0007
1885.07.27_Freeman'sJournalandDailyCommercialAdvertiser_0002,1885.02.21_NorthWalesChronicle_0002
1885.07.27_Freeman'sJournalandDailyCommercialAdvertiser_0007,1885.02.02_GlasgowHerald_0005
1885.07.27_GlasgowHerald_0005,1885.02.17_LiverpoolMercuryetc_0006
1885.07.27_GlasgowHerald_0011,1885.02.07_TheIpswichJournal_0002
1885.07.27_LiverpoolMercuryetc_0003,1885.02.23_DailyNews_0002
1885.07.27_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.07.27_LiverpoolMercuryetc_0008,1885.02.02_GlasgowHerald_0005
1885.07.27_TheBelfastNews-Letter_0002,1885.02.07_TheIpswichJournal_0002
1885.07.27_TheBelfastNews-Letter_0006,1885.02.06_TheLeedsMercury_0006
1885.07.27_TheBristolMercuryandDailyPost_0007,1885.02.23_TheLeedsMercury_0006
1885.07.27_TheGraphic_S0027,1885.02.21_TheEra_0011
1885.07.27_TheLeedsMercury_0001,1885.02.20_TheHullPacketandEastRidingTimes_0002
1885.07.27_TheLeedsMercury_0004,1885.02.23_GlasgowHerald_0005
1885.07.28_AberdeenWeeklyJournal_0003,1885.02.13_GlasgowHerald_0005
1885.07.28_BirminghamDailyPost_0006,1885.02.02_GlasgowHerald_0005
1885.07.28_DailyNews_0002,1885.02.20_LiverpoolMercuryetc_0008
1885.07.28_Freeman'sJournalandDailyCommercialAdvertiser_0002,1885.02.25_TheBelfastNews-Letter_0004
1885.07.28_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.25_TheBelfastNews-Letter_0004
1885.07.28_Freeman'sJournalandDailyCommercialAdvertiser_0007,1885.02.09_GlasgowHerald_0005
1885.07.28_GlasgowHerald_0002,1885.02.21_TheIpswichJournal_0002
1885.07.28_GlasgowHerald_0007,1885.02.21_LiverpoolMercuryetc_0008
1885.07.28_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.07.28_LiverpoolMercuryetc_0008,1885.02.05_GlasgowHerald_0003
1885.07.28_NorthernEcho_0002,1885.02.24_GlasgowHerald_0007
1885.07.28_TheBelfastNews-Letter_0002,1885.02.20_TheHullPacketandEastRidingTimes_0002
1885.07.28_TheBelfastNews-Letter_0003,1885.02.14_NorthWalesChronicle_0002
1885.07.28_TheBelfastNews-Letter_0006,1885.02.17_GlasgowHerald_0007
1885.07.28_TheBelfastNews-Letter_0008,1885.02.23_TheLeedsMercury_0006
1885.07.28_TheBristolMercuryandDailyPost_0004,1885.02.14_NorthWalesChronicle_0002
1885.07.28_TheBristolMercuryandDailyPost_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.07.28_TheIpswichJournal_0002,1885.02.25_TheBelfastNews-Letter_0004
1885.07.28_TheLeedsMercury_0001,1885.02.28_Jackson'sOxfordJournal_0002
1885.07.28_TheLeedsMercury_0003,1885.02.07_ThePrestonGuardianetc_0007
1885.07.28_TheLeedsMercury_0006,1885.02.27_GlasgowHerald_0005
1885.07.29_AberdeenWeeklyJournal_0003,1885.02.04_GlasgowHerald_0005
1885.07.29_BirminghamDailyPost_0006,1885.02.11_GlasgowHerald_0005
1885.07.29_BirminghamDailyPost_0008,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.07.29_DailyNews_0006,1885.02.07_BirminghamDailyPost_0006
1885.07.29_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.11_BirminghamDailyPost_0006
1885.07.29_GlasgowHerald_0005,1885.02.07_LiverpoolMercuryetc_0008
1885.07.29_LiverpoolMercuryetc_0003,1885.02.02_TheBelfastNews-Letter_0002
1885.07.29_LiverpoolMercuryetc_0006,1885.02.05_GlasgowHerald_0003
1885.07.29_LiverpoolMercuryetc_0008,1885.02.02_GlasgowHerald_0005
1885.07.29_NorthernEcho_0002,1885.02.25_BirminghamDailyPost_0006
1885.07.29_TheBelfastNews-Letter_0002,1885.02.28_NorthWalesChronicle_0002
1885.07.29_TheBristolMercuryandDailyPost_0007,1885.02.23_AberdeenWeeklyJournal_0003
1885.07.29_TheDerbyMercury_0001,1885.02.07_NorthWalesChronicle_0008
1885.07.29_TheDerbyMercury_0007,1885.02.21_TheIpswichJournal_0006
1885.07.29_TheLeedsMercury_0001,1885.02.06_TheHullPacketandEastRidingTimes_0002
1885.07.29_TheLeedsMercury_0004,1885.02.02_GlasgowHerald_0005
1885.07.29_TheLeedsMercury_0006,1885.02.23_AberdeenWeeklyJournal_0003
1885.07.29_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001,1885.02.28_Jackson'sOxfordJournal_0002
1885.07.29_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1885.02.06_AberdeenWeeklyJournal_0003
1885.07.29_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004,1885.02.04_TheDerbyMercury_0007
1885.07.29_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0007,1885.02.07_ThePrestonGuardianetc_0005
1885.07.30_AberdeenWeeklyJournal_0003,1885.02.16_GlasgowHerald_0005
1885.07.30_BirminghamDailyPost_0006,1885.02.05_GlasgowHerald_0003
1885.07.30_DailyNews_0002,1885.02.21_LiverpoolMercuryetc_0008
1885.07.30_Freeman'sJournalandDailyCommercialAdvertiser_0002,1885.02.25_TheBelfastNews-Letter_0004
1885.07.30_GlasgowHerald_0007,1885.02.07_LiverpoolMercuryetc_0008
1885.07.30_LiverpoolMercuryetc_0004,1885.02.03_GlasgowHerald_0002
1885.07.30_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.07.30_LiverpoolMercuryetc_0008,1885.02.02_GlasgowHerald_0005
1885.07.30_NorthernEcho_0002,1885.02.09_GlasgowHerald_0005
1885.07.30_TheBelfastNews-Letter_0002,1885.02.14_NorthWalesChronicle_0002
1885.07.30_TheBelfastNews-Letter_0006,1885.02.23_AberdeenWeeklyJournal_0003
1885.07.30_TheBristolMercuryandDailyPost_0002,1885.02.14_NorthWalesChronicle_0002
1885.07.30_TheBristolMercuryandDailyPost_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.07.30_TheLeedsMercury_0001,1885.02.14_NorthWalesChronicle_0002
1885.07.30_TheLeedsMercury_0004,1885.02.02_GlasgowHerald_0005
1885.07.30_TheLeedsMercury_0006,1885.02.17_AberdeenWeeklyJournal_0003
1885.07.31_AberdeenWeeklyJournal_0003,1885.02.25_GlasgowHerald_0005
1885.07.31_BirminghamDailyPost_0006,1885.02.20_LiverpoolMercuryetc_0008
1885.07.31_BirminghamDailyPost_0008,1885.02.06_TheLeedsMercury_0007
1885.07.31_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.02_GlasgowHerald_0005
1885.07.31_Freeman'sJournalandDailyCommercialAdvertiser_0007,1885.02.06_TheBelfastNews-Letter_0003
1885.07.31_GlasgowHerald_0005,1885.02.07_LiverpoolMercuryetc_0008
1885.07.31_GlasgowHerald_0008,1885.02.20_TheBristolMercuryandDailyPost_0002
1885.07.31_LiverpoolMercuryetc_0006,1885.02.11_GlasgowHerald_0008
1885.07.31_LiverpoolMercuryetc_0008,1885.02.09_GlasgowHerald_0005
1885.07.31_TheBelfastNews-Letter_0002,1885.02.14_NorthWalesChronicle_0002
1885.07.31_TheBelfastNews-Letter_0006,1885.02.05_GlasgowHerald_0003
1885.07.31_TheBristolMercuryandDailyPost_0007,1885.02.20_LiverpoolMercuryetc_0008
1885.07.31_TheHullPacketandEastRidingTimes_0002,1885.02.28_TheIpswichJournal_0002
1885.07.31_TheHullPacketandEastRidingTimes_0003,1885.02.21_TheIpswichJournal_0006
1885.07.31_TheHullPacketandEastRidingTimes_0004,1885.02.07_ThePrestonGuardianetc_0007
1885.07.31_TheHullPacketandEastRidingTimes_0006,1885.02.25_BaneracAmserauCymru_0015
1885.07.31_TheLeedsMercury_0004,1885.02.05_GlasgowHerald_0003
1885.07.31_TheLeedsMercury_0006,1885.02.05_GlasgowHerald_0003
1885.08.01_AberdeenWeeklyJournal_0003,1885.02.05_LiverpoolMercuryetc_0008
1885.08.01_BirminghamDailyPost_0006,1885.02.02_GlasgowHerald_0005
1885.08.01_Freeman'sJournalandDailyCommercialAdvertiser_0002,1885.02.03_GlasgowHerald_0002
1885.08.01_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.26_GlasgowHerald_0003
1885.08.01_GlasgowHerald_0003,1885.02.02_LiverpoolMercuryetc_0008
1885.08.01_GlasgowHerald_0006,1885.02.10_LiverpoolMercuryetc_0006
1885.08.01_Jackson'sOxfordJournal_0002,1885.02.07_TheIpswichJournal_0002
1885.08.01_Jackson'sOxfordJournal_0003,1885.02.03_BirminghamDailyPost_0006
1885.08.01_LiverpoolMercuryetc_0001,1885.02.02_TheBelfastNews-Letter_0002
1885.08.01_LiverpoolMercuryetc_0003,1885.02.14_NorthWalesChronicle_0002
1885.08.01_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.08.01_LiverpoolMercuryetc_0008,1885.02.05_GlasgowHerald_0003
1885.08.01_NorthernEcho_0001,1885.02.11_TheDerbyMercury_0004
1885.08.01_NorthernEcho_0004,1885.02.04_GlasgowHerald_0005
1885.08.01_NorthWalesChronicle_0001,1885.02.04_TheDerbyMercury_0007
1885.08.01_NorthWalesChronicle_0002,1885.02.21_TheIpswichJournal_0002
1885.08.01_NorthWalesChronicle_0003,1885.02.21_TheIpswichJournal_0006
1885.08.01_TheBelfastNews-Letter_0002,1885.02.03_GlasgowHerald_0002
1885.08.01_TheBelfastNews-Letter_0006,1885.02.23_TheLeedsMercury_0006
1885.08.01_TheBristolMercuryandDailyPost_0004,1885.02.04_TheDerbyMercury_0007
1885.08.01_TheEra_0007,1885.02.20_TheLeedsMercury_0002
1885.08.01_TheIpswichJournal_0002,1885.02.20_TheHullPacketandEastRidingTimes_0002
1885.08.01_TheIpswichJournal_0003,1885.02.07_ThePrestonGuardianetc_0005
1885.08.01_TheIpswichJournal_0007,1885.02.20_TheHullPacketandEastRidingTimes_0003
1885.08.01_TheLeedsMercury_0006,1885.02.05_GlasgowHerald_0003
1885.08.01_TheLeedsMercury_0010,1885.02.07_HampshireTelegraphandSussexChronicleetc_0003
1885.08.01_TheLeedsMercury_0011,1885.02.02_GlasgowHerald_0005
1885.08.01_ThePrestonGuardianetc_0005,1885.02.06_TheHullPacketandEastRidingTimes_0002
1885.08.01_ThePrestonGuardianetc_0006,1885.02.21_TheIpswichJournal_0006
1885.08.01_ThePrestonGuardianetc_0008,1885.02.07_NorthWalesChronicle_0008
1885.08.01_YGoleuad_0016,1885.02.04_TheDerbyMercury_0007
1885.08.02_Lloyd'sWeeklyNewspaper_0011,1885.02.07_TheBristolMercuryandDailyPost_0003
1885.08.02_Reynolds'sNewspaper_0007,1885.02.04_TheDerbyMercury_0007
1885.08.03_AberdeenWeeklyJournal_0003,1885.02.18_LiverpoolMercuryetc_0008
1885.08.03_BirminghamDailyPost_0006,1885.02.20_LiverpoolMercuryetc_0008
1885.08.03_DailyNews_0003,1885.02.26_BirminghamDailyPost_0006
1885.08.03_GlasgowHerald_0005,1885.02.24_LiverpoolMercuryetc_0008
1885.08.03_GlasgowHerald_0010,1885.02.25_TheBelfastNews-Letter_0004
1885.08.03_LiverpoolMercuryetc_0006,1885.02.05_GlasgowHerald_0003
1885.08.03_LiverpoolMercuryetc_0007,1885.02.07_ThePrestonGuardianetc_0002
1885.08.03_LiverpoolMercuryetc_0008,1885.02.02_GlasgowHerald_0005
1885.08.03_TheBelfastNews-Letter_0002,1885.02.03_GlasgowHerald_0002
1885.08.03_TheBelfastNews-Letter_0006,1885.02.02_GlasgowHerald_0005
1885.08.03_TheBristolMercuryandDailyPost_0004,1885.02.28_TheIpswichJournal_0002
1885.08.03_TheBristolMercuryandDailyPost_0007,1885.02.02_GlasgowHerald_0005
1885.08.03_TheLeedsMercury_0004,1885.02.23_GlasgowHerald_0005
1885.08.03_TheLeedsMercury_0006,1885.02.24_GlasgowHerald_0007
1885.08.04_GlasgowHerald_0006,1885.02.25_LiverpoolMercuryetc_0006
1885.08.04_LiverpoolMercuryetc_0006,1885.02.16_GlasgowHerald_0005
1885.08.04_TheBelfastNews-Letter_0002,1885.02.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
1885.08.04_TheBelfastNews-Letter_0004,1885.02.24_Freeman'sJournalandDailyCommercialAdvertiser_0008
1885.08.04_TheBristolMercuryandDailyPost_0004,1885.02.21_WesternMail_0004
1885.08.04_TheBristolMercuryandDailyPost_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.08.04_WesternMail_0004,1885.02.02_TheBristolMercuryandDailyPost_0004
1885.08.05_BirminghamDailyPost_0006,1885.02.02_GlasgowHerald_0005
1885.08.05_DailyNews_0002,1885.02.14_BirminghamDailyPost_0006
1885.08.05_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.05_GlasgowHerald_0003
1885.08.05_GlasgowHerald_0005,1885.02.07_LiverpoolMercuryetc_0008
1885.08.05_GlasgowHerald_0008,1885.02.10_LiverpoolMercuryetc_0006
1885.08.05_LiverpoolMercuryetc_0001,1885.02.02_TheBelfastNews-Letter_0002
1885.08.05_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.08.05_LiverpoolMercuryetc_0007,1885.02.06_TheLeedsMercury_0007
1885.08.05_LiverpoolMercuryetc_0008,1885.02.16_GlasgowHerald_0005
1885.08.05_NorthernEcho_0004,1885.02.23_GlasgowHerald_0005
1885.08.05_TheBelfastNews-Letter_0002,1885.02.03_GlasgowHerald_0002
1885.08.05_TheBelfastNews-Letter_0006,1885.02.09_GlasgowHerald_0005
1885.08.05_TheBristolMercuryandDailyPost_0007,1885.02.06_TheLeedsMercury_0006
1885.08.05_TheDerbyMercury_0001,1885.02.21_ThePrestonGuardianetc_0007
1885.08.05_TheLeedsMercury_0003,1885.02.23_AberdeenWeeklyJournal_0003
1885.08.05_TheLeedsMercury_0004,1885.02.09_GlasgowHerald_0005
1885.08.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1885.02.20_TheHullPacketandEastRidingTimes_0002
1885.08.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004,1885.02.04_TheDerbyMercury_0007
1885.08.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0007,1885.02.28_TheIpswichJournal_0003
1885.08.06_AberdeenWeeklyJournal_0003,1885.02.25_LiverpoolMercuryetc_0008
1885.08.06_BirminghamDailyPost_0006,1885.02.05_LiverpoolMercuryetc_0008
1885.08.06_BirminghamDailyPost_0008,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.08.06_DailyNews_0006,1885.02.25_BirminghamDailyPost_0006
1885.08.06_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.05_LiverpoolMercuryetc_0008
1885.08.06_Freeman'sJournalandDailyCommercialAdvertiser_0004,1885.02.18_TheBelfastNews-Letter_0002
1885.08.06_GlasgowHerald_0006,1885.02.09_TheBristolMercuryandDailyPost_0007
1885.08.06_GlasgowHerald_0007,1885.02.07_LiverpoolMercuryetc_0008
1885.08.06_LiverpoolMercuryetc_0001,1885.02.02_TheBelfastNews-Letter_0002
1885.08.06_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.08.06_LiverpoolMercuryetc_0008,1885.02.05_GlasgowHerald_0003
1885.08.06_NorthernEcho_0004,1885.02.25_GlasgowHerald_0005
1885.08.06_TheBelfastNews-Letter_0006,1885.02.02_GlasgowHerald_0005
1885.08.06_TheBelfastNews-Letter_0008,1885.02.02_GlasgowHerald_0005
1885.08.06_TheBristolMercuryandDailyPost_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.08.06_TheLeedsMercury_0001,1885.02.14_NorthWalesChronicle_0002
1885.08.06_TheLeedsMercury_0004,1885.02.05_GlasgowHerald_0003
1885.08.06_TheLeedsMercury_0006,1885.02.25_LiverpoolMercuryetc_0008
1885.08.06_WesternMail_0004,1885.02.21_LiverpoolMercuryetc_0008
1885.08.07_AberdeenWeeklyJournal_0003,1885.02.21_LiverpoolMercuryetc_0008
1885.08.07_BirminghamDailyPost_0006,1885.02.13_GlasgowHerald_0005
1885.08.07_BirminghamDailyPost_0008,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.08.07_DailyNews_0002,1885.02.05_GlasgowHerald_0003
1885.08.07_GlasgowHerald_0005,1885.02.20_LiverpoolMercuryetc_0008
1885.08.07_LiverpoolMercuryetc_0006,1885.02.27_GlasgowHerald_0005
1885.08.07_NorthernEcho_0002,1885.02.26_GlasgowHerald_0003
1885.08.07_TheBelfastNews-Letter_0002,1885.02.14_NorthWalesChronicle_0002
1885.08.07_TheBelfastNews-Letter_0006,1885.02.02_GlasgowHerald_0005
1885.08.07_TheBristolMercuryandDailyPost_0007,1885.02.10_GlasgowHerald_0007
1885.08.07_TheHullPacketandEastRidingTimes_0002,1885.02.28_TheIpswichJournal_0002
1885.08.07_TheHullPacketandEastRidingTimes_0003,1885.02.14_TheIpswichJournal_0007
1885.08.07_TheHullPacketandEastRidingTimes_0004,1885.02.04_TheDerbyMercury_0007
1885.08.07_TheHullPacketandEastRidingTimes_0006,1885.02.25_BaneracAmserauCymru_0015
1885.08.07_TheLeedsMercury_0003,1885.02.07_HampshireTelegraphandSussexChronicleetc_0003
1885.08.07_TheLeedsMercury_0004,1885.02.25_LiverpoolMercuryetc_0006
1885.08.07_TheLeedsMercury_0006,1885.02.17_AberdeenWeeklyJournal_0003
1885.08.07_WesternMail_0004,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.08.08_BirminghamDailyPost_0006,1885.02.02_GlasgowHerald_0005
1885.08.08_DailyNews_0002,1885.02.19_BirminghamDailyPost_0006
1885.08.08_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.19_GlasgowHerald_0007
1885.08.08_GlasgowHerald_0007,1885.02.24_LiverpoolMercuryetc_0008
1885.08.08_Jackson'sOxfordJournal_0002,1885.02.07_TheIpswichJournal_0002
1885.08.08_Jackson'sOxfordJournal_0003,1885.02.03_BirminghamDailyPost_0006
1885.08.08_LiverpoolMercuryetc_0006,1885.02.05_GlasgowHerald_0003
1885.08.08_LiverpoolMercuryetc_0008,1885.02.27_GlasgowHerald_0005
1885.08.08_NorthWalesChronicle_0002,1885.02.28_TheIpswichJournal_0002
1885.08.08_NorthWalesChronicle_0006,1885.02.14_TheIpswichJournal_0007
1885.08.08_NorthWalesChronicle_0007,1885.02.04_TheDerbyMercury_0007
1885.08.08_TheBelfastNews-Letter_0002,1885.02.14_NorthWalesChronicle_0002
1885.08.08_TheBelfastNews-Letter_0006,1885.02.06_TheLeedsMercury_0006
1885.08.08_TheBristolMercuryandDailyPost_0003,1885.02.27_TheHullPacketandEastRidingTimes_0002
1885.08.08_TheBristolMercuryandDailyPost_0004,1885.02.13_TheHullPacketandEastRidingTimes_0004
1885.08.08_TheBristolMercuryandDailyPost_0007,1885.02.09_AberdeenWeeklyJournal_0003
1885.08.08_TheEra_0007,1885.02.20_TheLeedsMercury_0002
1885.08.08_TheIpswichJournal_0002,1885.02.27_TheHullPacketandEastRidingTimes_0002
1885.08.08_TheIpswichJournal_0006,1885.02.07_ThePrestonGuardianetc_0005
1885.08.08_TheIpswichJournal_0007,1885.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
1885.08.08_TheLeedsMercury_0002,1885.02.25_LiverpoolMercuryetc_0008
1885.08.08_TheLeedsMercury_0010,1885.02.27_GlasgowHerald_0005
1885.08.08_TheLeedsMercury_0011,1885.02.26_GlasgowHerald_0003
1885.08.08_ThePrestonGuardianetc_0002,1885.02.07_TheIpswichJournal_0006
1885.08.08_ThePrestonGuardianetc_0004,1885.02.14_NorthWalesChronicle_0008
1885.08.08_ThePrestonGuardianetc_0006,1885.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0006
1885.08.08_ThePrestonGuardianetc_0008,1885.02.13_TheHullPacketandEastRidingTimes_0002
1885.08.08_WesternMail_0004,1885.02.13_TheHullPacketandEastRidingTimes_0004
1885.08.08_YGoleuad_S0018,1885.02.25_TheBelfastNews-Letter_0004
1885.08.08_YGoleuad_S0020,1885.02.04_TheDerbyMercury_0007
1885.08.09_Lloyd'sWeeklyNewspaper_0009,1885.02.01_Reynolds'sNewspaper_0007
1885.08.09_Lloyd'sWeeklyNewspaper_0011,1885.02.07_ThePrestonGuardianetc_0008
1885.08.10_AberdeenWeeklyJournal_0003,1885.02.16_LiverpoolMercuryetc_0008
1885.08.10_BirminghamDailyPost_0006,1885.02.21_LiverpoolMercuryetc_0008
1885.08.10_DailyNews_0002,1885.02.02_GlasgowHerald_0005
1885.08.10_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.24_GlasgowHerald_0007
1885.08.10_GlasgowHerald_0005,1885.02.18_LiverpoolMercuryetc_0008
